date,area_name,road/intersection_name,traffic_volume,average_speed,travel_time_index,congestion_level,road_capacity_utilization,incident_reports,environmental_impact,public_transport_usage,traffic_signal_compliance,parking_usage,pedestrian_and_cyclist_count,weather_conditions,roadwork_and_construction_activity,pm2.5,pm10,no2,nh3,so2,co,aqi_pm2.5,aqi_pm10,aqi_no2,aqi_so2,aqi_co,overall_aqi
19-12-2023,Indiranagar,100 Feet Road,22625,40.51264201,1.398329989,84.85955616,100,1,95.25,18.66833075,88.36584706,93.35177976,103,Overcast,No,33.39,76.18,39.58,6.02,5.6,0.76,55.03827586,76.18,49.475,7,38,76.18
19-12-2023,Indiranagar,CMH Road,41184,25.10240607,1.5,100,100,2,132.368,60.89075696,87.70529971,95.91288549,88,Fog,No,41.86,83.33,36.26,3.09,5.64,0.66,69.34965517,83.33,45.325,7.05,33,83.33
19-12-2023,Whitefield,Marathahalli Bridge,6505,39.81742304,1.28775399,22.98172493,36.86532635,1,63.01,66.88801045,62.69274094,91.03952511,184,Clear,No,42.36,72,35.28,1.7,5.58,0.78,70.19448276,72,44.1,6.975,39,72
19-12-2023,Koramangala,Sony World Junction,43309,43.76173555,1.5,100,100,4,136.618,16.12721112,90.51852256,62.40908263,108,Windy,No,46.29,58.11,45.61,1.74,5.55,0.61,76.83482759,58.11,56.79205128,6.9375,30.5,76.83482759
19-12-2023,Electronic City,Silk Board Junction,18424,45.40777439,1.182837604,62.52238439,94.21564356,1,86.848,41.62414337,90.84165498,50.4754618,88,Overcast,No,40.06,58.78,48.74,1.17,5.47,0.95,66.30827586,58.78,60.72461538,6.8375,47.5,66.30827586
19-12-2023,M.G. Road,Trinity Circle,40434,20,1.5,100,100,2,130.868,12.44151006,67.62498908,78.35549076,84,Fog,No,32.39,51.88,37.14,1.55,5.49,0.74,53.34862069,51.88,46.425,6.8625,37,53.34862069
19-12-2023,M.G. Road,Anil Kumble Circle,39799,28.55857888,1.5,100,100,3,129.598,74.09767087,96.42530939,85.71862933,85,Clear,No,32.67,58.86,36.12,0.69,5.55,0.79,53.82172414,58.86,45.15,6.9375,39.5,58.86
19-12-2023,Jayanagar,Jayanagar 4th Block,32452,31.35514481,1.5,100,100,5,114.904,61.81095554,80.0801795,91.79101633,102,Clear,No,28.91,54.33,41.89,1.26,5.55,0.67,48.18333333,54.33,52.11820513,6.9375,33.5,54.33
19-12-2023,Jayanagar,South End Circle,16284,40.58125534,1.050056212,62.90478483,83.0701318,0,82.568,66.87309281,81.23019583,55.47417812,99,Clear,No,32.66,44.62,40.79,1.92,5.49,0.75,53.80482759,44.62,500,6.8625,37.5,500
19-12-2023,Yeshwanthpur,Yeshwanthpur Circle,20987,46.60323076,1.017338642,74.52622412,100,3,91.974,35.12825408,89.60589901,80.76102916,91,Clear,No,30.18,47.14,42.76,5.46,5.46,0.65,500,47.14,53.21128205,6.825,32.5,500
20-12-2023,Indiranagar,100 Feet Road,23846,28.66339016,1.307774676,87.68864729,100,0,97.692,21.27725606,72.13768463,79.93616625,107,Overcast,No,24.88,48.38,44.86,5.55,5.59,0.43,41.46666667,48.38,55.84974359,6.9875,21.5,55.84974359
20-12-2023,Indiranagar,CMH Road,48620,28.75597415,1.5,100,100,3,147.24,40.81262753,76.1011505,75.9621414,98,Overcast,Yes,26.25,51.76,40.35,3.59,5.29,1,43.75,51.76,500,6.6125,50,500
20-12-2023,Whitefield,Marathahalli Bridge,16164,36.45027688,1.008505274,59.57838225,82.3102962,0,82.328,33.06716687,72.22390676,96.12932627,114,Clear,No,26.9,42.96,36.84,2.58,5.45,0.7,44.83333333,42.96,46.05,6.8125,35,46.05
20-12-2023,Koramangala,Sony World Junction,15821,44.27201059,1.163422001,56.7579693,84.07558878,0,81.642,43.84154777,70.78973773,61.46285462,102,Clear,Yes,28.83,67.08,65.16,3.6,5.3,0.72,48.05,67.08,81.35487179,6.625,36,81.35487179
20-12-2023,Koramangala,Sarjapur Road,47447,20,1.5,100,100,1,144.894,60.98762195,74.94165191,90.87315393,118,Rain,No,23.92,53.94,76.49,2.64,5.55,0.78,39.86666667,53.94,95.59,6.9375,39,95.59
20-12-2023,Electronic City,Silk Board Junction,16866,33.37723381,1.094687596,62.1307807,81.14704911,1,83.732,38.96880065,90.72890625,55.85553769,94,Fog,No,37.29,54.56,43.17,1.98,5.46,0.89,61.62793103,54.56,53.72641026,6.825,44.5,61.62793103
20-12-2023,M.G. Road,Anil Kumble Circle,12188,50.44743442,1.156020888,46.72392424,62.04453616,1,74.376,36.77692359,61.32788948,50.73754287,189,Fog,No,30.04,52.51,34.42,0.88,5.64,0.66,500,52.51,43.025,7.05,33,500
20-12-2023,Hebbal,Hebbal Flyover,16860,38.31162602,1.25864721,64.37988105,83.57486988,0,83.72,23.66728967,88.87306013,86.70997473,99,Clear,No,30.38,65.97,31.5,0.96,5.39,0.6,500,65.97,39.375,6.7375,30,500
20-12-2023,Hebbal,Ballari Road,31157,23.12264459,1.5,100,100,2,112.314,11.8522548,69.49845341,87.28793903,103,Clear,No,29.18,66.12,33.37,1.39,5.6,1.62,48.63333333,66.12,41.7125,7,79.31111111,79.31111111
21-12-2023,Koramangala,Sony World Junction,44649,39.28108381,1.5,100,100,4,139.298,24.22348457,68.68383611,70.12087226,105,Overcast,No,25.57,27.96,38.93,56.86,5.51,0.89,42.61666667,27.96,48.6625,6.8875,44.5,48.6625
21-12-2023,M.G. Road,Trinity Circle,40309,43.47115951,1.5,100,100,3,130.618,31.44378734,86.68995504,90.03677684,125,Fog,No,24.98,27.75,63.8,59.19,5.47,0.36,41.63333333,27.75,79.64615385,6.8375,18,79.64615385
21-12-2023,M.G. Road,Anil Kumble Circle,28945,41.58603429,1.5,91.22128253,100,0,107.89,68.14827556,68.83885289,53.26618455,89,Clear,Yes,15.48,21.7,50.59,61.45,5.85,0.36,25.8,21.7,63.04897436,7.3125,18,63.04897436
21-12-2023,Jayanagar,Jayanagar 4th Block,29483,34.20122793,1.5,97.96364702,100,1,108.966,66.21104572,61.32920718,52.81459695,96,Clear,No,15.49,23.35,48.55,59.76,5.75,0.85,25.81666667,23.35,60.48589744,7.1875,42.5,60.48589744
21-12-2023,Jayanagar,South End Circle,17386,46.5121333,1.194475381,55.61586907,89.34257611,1,84.772,60.8724347,76.6265042,59.26011079,98,Clear,Yes,12.08,32.3,38.39,63.74,5.54,0.6,20.13333333,32.3,47.9875,6.925,30,47.9875
22-12-2023,Indiranagar,CMH Road,40861,32.57128541,1.5,100,100,1,131.722,18.60007569,69.83854004,67.48391796,103,Clear,No,12.97,29.46,32.71,68.51,5.63,0.69,21.61666667,29.46,40.8875,7.0375,34.5,40.8875
22-12-2023,Koramangala,Sarjapur Road,41483,44.39871523,1.5,100,100,2,132.966,67.5777467,96.7251826,89.03586564,101,Clear,No,17.97,39.98,31.75,68.26,5.51,0.6,29.95,39.98,39.6875,6.8875,30,39.98
22-12-2023,M.G. Road,Trinity Circle,27955,39.62903934,1.5,100,100,1,105.91,57.70345234,64.2818218,78.01411115,101,Clear,No,16.42,40.3,37.09,62.85,5.49,0.59,27.36666667,40.3,46.3625,6.8625,29.5,46.3625
22-12-2023,Jayanagar,Jayanagar 4th Block,17289,37.31471059,1.155895727,48.40167853,83.93702289,0,84.578,23.37429669,75.71654361,87.7235046,106,Overcast,No,22.26,39.45,37.65,67.47,5.63,0.51,37.1,39.45,47.0625,7.0375,25.5,47.0625
22-12-2023,Jayanagar,South End Circle,28920,25.27224723,1.5,100,100,1,107.84,15.62435975,91.69287126,70.62729289,99,Clear,No,22.39,36.17,39.75,82.67,5.4,0.87,37.31666667,36.17,49.6875,6.75,43.5,49.6875
22-12-2023,Hebbal,Ballari Road,23756,69.81906713,1.385015899,78.1988994,100,1,97.512,50.143978,97.05553804,98.62735576,110,Clear,No,21.88,33.02,39.28,83.87,5.38,0.8,36.46666667,33.02,49.1,6.725,40,49.1
22-12-2023,Yeshwanthpur,Tumkur Road,25372,28.80848613,1.5,77.60874757,100,1,100.744,26.14676771,64.94929603,90.3985548,101,Clear,No,20.14,51.84,31.43,80.97,5.38,0.87,33.56666667,51.84,39.2875,6.725,43.5,51.84
23-12-2023,Indiranagar,100 Feet Road,11349,53.56811769,1.006001385,43.77198362,57.6041467,0,72.698,25.77227017,72.90186006,96.91707318,197,Fog,No,18.37,71.6,28.41,59.19,5.23,0.77,30.61666667,71.6,35.5125,6.5375,38.5,71.6
23-12-2023,Koramangala,Sarjapur Road,29319,32.70229127,1.5,93.75750351,100,3,108.638,25.51515246,61.3683887,55.78257847,107,Clear,No,24.28,119.02,13.83,52.36,5.33,0.51,40.46666667,112.9730201,17.2875,6.6625,25.5,112.9730201
23-12-2023,M.G. Road,Trinity Circle,25446,29.83149877,1.5,91.73192324,100,2,100.892,21.00223184,60.27526716,95.89983004,113,Fog,No,27.67,92.36,11,50.56,5.42,0.29,46.11666667,92.36,13.75,6.775,14.5,92.36
23-12-2023,M.G. Road,Anil Kumble Circle,40189,21.61861369,1.5,100,100,3,130.378,29.27575358,66.80170944,71.80963473,98,Windy,No,25.82,85.28,22.16,40.84,5.27,0.48,43.03333333,85.28,27.7,6.5875,24,85.28
23-12-2023,Jayanagar,Jayanagar 4th Block,26463,36.93702172,1.5,87.49441875,100,0,102.926,67.21996984,64.42680207,73.17204949,124,Overcast,No,17.84,69.7,27.86,40.44,5.43,0.29,29.73333333,69.7,34.825,6.7875,14.5,69.7
23-12-2023,Jayanagar,South End Circle,34981,28.19190983,1.5,100,100,1,119.962,56.56430364,93.99451719,83.98624391,123,Clear,No,13.96,94.95,27.25,42.84,5.3,0.41,23.26666667,94.95,34.0625,6.625,20.5,94.95
23-12-2023,Hebbal,Ballari Road,24024,32.20312461,1.093160996,88.63195145,100,2,98.048,27.95880362,70.78480295,70.31322497,118,Clear,No,13.4,75.63,25.45,43.69,5.44,0.36,22.33333333,75.63,31.8125,6.8,18,75.63
23-12-2023,Yeshwanthpur,Yeshwanthpur Circle,18624,21.04465185,1.286110532,65.08701134,92.16504689,0,87.248,72.48192621,64.57648814,92.1301328,108,Overcast,Yes,15.9,85.9,27.18,42.52,5.33,0.48,26.5,85.9,33.975,6.6625,24,85.9
24-12-2023,Indiranagar,100 Feet Road,24473,34.16908286,1.246358965,82.9490024,100,1,98.946,20.90218521,77.29878989,85.22234463,110,Clear,No,15.62,63.34,31.18,40.95,5.39,0.51,26.03333333,63.34,38.975,6.7375,25.5,63.34
24-12-2023,Indiranagar,CMH Road,23905,60.21189705,1.235337961,76.40808779,100,4,97.81,40.08728005,99.24408254,94.98822843,99,Clear,No,15.03,87.56,33.67,40.81,5.45,0.37,25.05,87.56,42.0875,6.8125,18.5,87.56
24-12-2023,Whitefield,ITPL Main Road,20581,39.11393942,1.101657066,76.67795544,100,2,91.162,23.48603609,75.66503489,60.44954632,114,Clear,No,13.24,86.83,33.03,42.61,5.47,0.66,22.06666667,86.83,41.2875,6.8375,33,86.83
24-12-2023,Koramangala,Sony World Junction,41927,32.92739142,1.5,100,100,1,133.854,19.5308576,75.69679793,81.32978294,101,Clear,No,16.63,74.67,32.49,42.22,5.34,1.12,27.71666667,74.67,40.6125,6.675,52.08888889,74.67
24-12-2023,Koramangala,Sarjapur Road,45458,38.34972831,1.5,100,100,1,140.916,77.31089651,98.86031003,94.15903711,96,Clear,No,19.53,70.17,32.31,40,6.3,0.7,32.55,70.17,40.3875,7.875,35,70.17
24-12-2023,M.G. Road,Trinity Circle,37685,20,1.5,100,100,1,125.37,41.47736577,60.21655973,87.40356954,88,Windy,No,18.11,73.1,30.79,33.31,5.12,1.17,30.18333333,73.1,38.4875,6.4,54.81111111,73.1
24-12-2023,M.G. Road,Anil Kumble Circle,46879,27.29146645,1.5,100,100,1,143.758,74.34193056,96.00088052,92.61643574,108,Fog,No,15.02,96.47,30.66,35.71,5.46,1.19,25.03333333,96.47,38.325,6.825,55.9,96.47
24-12-2023,Jayanagar,Jayanagar 4th Block,28077,43.89435573,1.5,100,100,2,106.154,23.38572657,99.75805544,89.37182605,86,Clear,No,12.7,73.98,24.22,30.63,3.45,1.12,21.16666667,73.98,30.275,4.3125,52.08888889,73.98
24-12-2023,Hebbal,Hebbal Flyover,35241,44.62854176,1.5,100,100,2,120.482,70.03769008,89.38159037,86.06150814,104,Overcast,No,14.97,63.81,24.04,28.93,1.16,1.33,24.95,63.81,30.05,1.45,63.52222222,63.81
24-12-2023,Hebbal,Ballari Road,28454,34.59739827,1.5,90.58519882,100,6,106.908,66.17095305,67.72777069,77.47297421,94,Clear,No,15.41,73.02,24.78,34.11,15.54,1.17,25.68333333,73.02,30.975,19.425,54.81111111,73.02
24-12-2023,Yeshwanthpur,Tumkur Road,14897,39.45899753,1.191849206,57.54372425,69.49645131,0,79.794,44.09619638,99.30504479,86.25211367,202,Rain,No,13.08,78.69,29.52,25.28,1.87,1.36,21.8,78.69,36.9,2.3375,65.15555556,78.69
25-12-2023,Indiranagar,100 Feet Road,11722,30.98482833,1.139739434,30.11414611,59.59400753,1,73.444,46.61750353,99.26249506,52.5139697,191,Clear,No,12.77,65.24,32.75,18.95,4.31,1.46,21.28333333,65.24,40.9375,5.3875,70.6,70.6
25-12-2023,Indiranagar,CMH Road,24467,48.04527994,1.260281618,87.06672065,100,2,98.934,27.17810072,79.87400825,82.27573416,103,Clear,No,13.67,109.6,34.36,19.49,6.14,1.47,22.78333333,106.714094,42.95,7.675,71.14444444,106.714094
25-12-2023,Whitefield,Marathahalli Bridge,27117,47.71553249,1.5,85.06159156,100,2,104.234,68.59935017,80.15558272,92.88672666,100,Clear,No,18.83,110.32,32.59,20.68,6.11,1.39,31.38333333,107.1924832,40.7375,7.6375,66.78888889,107.1924832
25-12-2023,Whitefield,ITPL Main Road,18397,47.81985992,1.056685367,69.80700025,91.77096332,0,86.794,12.18660167,98.78201957,53.03247612,94,Rain,No,21.38,85.27,32.12,21.96,6.12,1.5,35.63333333,85.27,40.15,7.65,72.77777778,85.27
25-12-2023,Koramangala,Sarjapur Road,29818,37.1726625,1.5,100,100,2,109.636,60.33409429,65.27485441,57.39641256,114,Overcast,No,19.68,115.47,32.28,22.01,6.81,1.39,32.8,110.6142953,40.35,8.5125,66.78888889,110.6142953
25-12-2023,M.G. Road,Trinity Circle,24265,47.65180139,1.342346199,89.44946886,100,2,98.53,21.42253272,95.43173186,59.90575683,108,Fog,No,16.29,104.99,35.01,22.44,6.09,1.47,27.15,103.6510738,43.7625,7.6125,71.14444444,103.6510738
25-12-2023,Jayanagar,Jayanagar 4th Block,28695,28.2966489,1.5,88.51170243,100,1,107.39,71.62852887,82.01254089,83.1147442,110,Clear,No,16.91,92.64,33.32,23.14,6.46,1.38,28.18333333,92.64,41.65,8.075,66.24444444,92.64
25-12-2023,Jayanagar,South End Circle,8639,46.014076,1.239772755,29.01128299,41.24610485,0,67.278,41.84851217,79.65096101,71.22289237,196,Rain,No,18.96,100.01,27.95,23.81,5.63,1.39,31.6,500,34.9375,7.0375,66.78888889,500
25-12-2023,Hebbal,Hebbal Flyover,38695,32.07508125,1.5,100,100,1,127.39,30.04380259,89.37726189,59.88057523,106,Overcast,No,14.97,114.03,32.46,23.54,7.81,1.47,24.95,109.6575168,40.575,9.7625,71.14444444,109.6575168
25-12-2023,Hebbal,Ballari Road,31157,35.55527373,1.5,100,100,5,112.314,51.39067233,75.1322535,86.12890734,88,Clear,No,17.93,105.35,32.07,22.24,6.73,1.39,29.88333333,103.8902685,40.0875,8.4125,66.78888889,103.8902685
25-12-2023,Yeshwanthpur,Yeshwanthpur Circle,15625,57.11354398,1.082100978,58.14486962,81.92702813,3,81.25,40.11308865,71.61411511,50.31723442,111,Overcast,No,17.06,132.7,27.85,22.26,6.02,1.37,28.43333333,122.0624161,34.8125,7.525,65.7,122.0624161
25-12-2023,Yeshwanthpur,Tumkur Road,4776,20,1.261940921,20.9133855,22.35276344,1,59.552,50.16464728,83.75843456,93.82751095,208,Fog,No,16.98,130.13,25.81,22.54,6.53,1.45,28.3,120.3548322,32.2625,8.1625,70.05555556,120.3548322
26-12-2023,Indiranagar,100 Feet Road,12191,40.35386256,1.392508525,42.62472681,60.31053086,0,74.382,41.84218538,68.54164519,63.97904045,191,Overcast,Yes,19.96,76.59,13.84,20.91,7.57,1.39,33.26666667,76.59,17.3,9.4625,66.78888889,76.59
26-12-2023,Indiranagar,CMH Road,40619,20,1.5,100,100,2,131.238,55.01277638,69.41366682,55.82360335,103,Rain,No,17.94,44.16,22.16,21.66,7.16,1.47,29.9,44.16,27.7,8.95,71.14444444,71.14444444
26-12-2023,Whitefield,Marathahalli Bridge,9873,48.48323185,1.014828625,33.25945533,48.5711321,0,69.746,48.36106589,88.6341038,56.22308813,208,Overcast,No,15.42,34.07,28,20.28,7.99,1.45,25.7,34.07,35,9.9875,70.05555556,70.05555556
26-12-2023,Koramangala,Sony World Junction,45054,31.61967649,1.5,100,100,0,140.108,38.0645864,97.01251649,90.09963628,79,Fog,No,11.28,48.76,21.81,18.92,3.71,1.41,18.8,48.76,27.2625,4.6375,67.87777778,67.87777778
26-12-2023,Koramangala,Sarjapur Road,13835,51.23684417,1.237345983,49.68779673,65.23672115,0,77.67,26.31873735,92.29786428,96.56368942,201,Clear,No,10.72,40.97,26,18.39,4.93,1.52,17.86666667,40.97,32.5,6.1625,73.86666667,73.86666667
26-12-2023,Electronic City,Hosur Road,22763,34.13851104,1.398981341,66.69203474,100,0,95.526,54.66310685,93.68272996,68.18048771,97,Clear,No,11.69,91.43,31.37,17.17,5.79,1.44,19.48333333,91.43,39.2125,7.2375,69.51111111,91.43
26-12-2023,Electronic City,Silk Board Junction,6135,43.59804388,1.072053311,20.11470136,32.66726304,0,62.27,41.44156988,68.5689391,95.73928017,219,Clear,No,11.02,132.84,35.64,20.12,5.09,1.38,18.36666667,122.1554362,44.55,6.3625,66.24444444,122.1554362
26-12-2023,M.G. Road,Trinity Circle,24624,43.13692697,1.066914155,88.94681757,100,2,99.248,63.48405372,91.03729679,88.03594629,89,Overcast,No,14.29,120.76,17.36,19.24,6.26,1.36,23.81666667,114.1291275,21.7,7.825,65.15555556,114.1291275
26-12-2023,M.G. Road,Anil Kumble Circle,13864,47.36294937,1.081521889,56.11394059,66.42481598,0,77.728,43.62142725,90.81882631,74.46899984,193,Clear,Yes,17.53,117.53,20.07,20.46,4.66,1.38,29.21666667,111.9830201,25.0875,5.825,66.24444444,111.9830201
27-12-2023,M.G. Road,Anil Kumble Circle,26011,35.22516016,1.5,83.73462975,100,0,102.022,74.5998983,76.05221866,97.24863548,96,Overcast,No,21.89,99.6,11.22,14.42,5.55,1.33,36.48333333,99.6,14.025,6.9375,63.52222222,99.6
27-12-2023,Jayanagar,Jayanagar 4th Block,39102,41.20948391,1.5,100,100,4,128.204,74.81024151,68.56432714,83.65452989,99,Clear,No,17.21,123.23,26.61,13.25,5.07,1.43,28.68333333,115.7702685,33.2625,6.3375,68.96666667,115.7702685
27-12-2023,Jayanagar,South End Circle,8685,36.23010827,1.243121394,25.98846475,39.15652808,1,67.37,13.90986272,74.08524062,73.20207901,221,Clear,No,20.79,113.65,33.14,15.34,1.57,1.37,34.65,109.4050336,41.425,1.9625,65.7,109.4050336
27-12-2023,Hebbal,Hebbal Flyover,30857,51.25583208,1.5,99.58907807,100,0,111.714,48.68074226,86.75225226,71.17207024,87,Overcast,No,21.95,124.8,33.94,15.6,5.04,1.32,36.58333333,116.8134228,42.425,6.3,62.97777778,116.8134228
27-12-2023,Hebbal,Ballari Road,10880,50.7164211,1.218002171,30.17793793,57.47487196,0,71.76,57.18698272,69.90199601,77.7004193,193,Fog,No,21.31,112.6,29.89,17.44,6.01,1.43,35.51666667,108.7073826,37.3625,7.5125,68.96666667,108.7073826
28-12-2023,Indiranagar,CMH Road,22390,54.30615396,1.162535456,80.58383413,100,0,94.78,76.77994204,60.49308093,62.26620686,105,Overcast,No,25.04,108.68,24.44,20.17,4.64,1.42,41.73333333,106.1028188,30.55,5.8,68.42222222,106.1028188
28-12-2023,Whitefield,ITPL Main Road,15580,45.87963602,1.190371569,50.38072208,82.26528244,0,81.16,47.45776783,84.81266975,64.49408192,92,Clear,No,26.05,101.6,27.51,19.57,5.62,1.48,43.41666667,101.3986577,34.3875,7.025,71.68888889,101.3986577
28-12-2023,Koramangala,Sony World Junction,29051,30.58430234,1.5,89.60599587,100,2,108.102,19.02266521,88.02253697,57.08099517,102,Overcast,Yes,19.4,95.19,28.7,21.84,4.96,1.45,32.33333333,95.19,35.875,6.2,70.05555556,95.19
28-12-2023,M.G. Road,Trinity Circle,44489,34.87980145,1.5,100,100,4,138.978,68.57365046,63.43903978,82.85218877,102,Clear,No,45.36,113.11,20.61,24.07,4.32,1.48,75.26344828,109.0462416,25.7625,5.4,71.68888889,109.0462416
28-12-2023,M.G. Road,Anil Kumble Circle,53222,51.55539351,1.5,100,100,1,156.444,43.90611573,72.66495815,68.83615108,116,Clear,No,38.11,113.11,23.02,26.04,5.61,1.41,63.01344828,109.0462416,28.775,7.0125,67.87777778,109.0462416
28-12-2023,Jayanagar,Jayanagar 4th Block,17702,50.06691271,1.16772912,61.18245418,87.44977449,1,85.404,36.98048467,82.89291401,96.44367892,101,Clear,No,45.18,97.39,18.54,25.34,4.51,1.39,74.95931034,97.39,23.175,5.6375,66.78888889,97.39
28-12-2023,Hebbal,Hebbal Flyover,30861,42.53112858,1.5,100,100,3,111.722,40.32916787,88.78672191,84.86680231,94,Fog,No,45.32,73.29,14.87,23.34,3.12,1.68,75.19586207,73.29,18.5875,3.9,82.57777778,82.57777778
29-12-2023,Indiranagar,100 Feet Road,39927,50.83188846,1.5,100,100,2,129.854,28.17447008,75.07899696,93.30877495,91,Clear,No,39.06,81.91,15.27,25.2,5.83,1.72,64.61862069,81.91,19.0875,7.2875,84.75555556,84.75555556
29-12-2023,Indiranagar,CMH Road,25371,38.60405448,1.5,87.06810366,100,1,100.742,12.47126153,79.73626497,74.82100482,91,Overcast,No,29.42,145.76,17.79,30.74,3.79,1.48,49.03333333,130.7398658,22.2375,4.7375,71.68888889,130.7398658
29-12-2023,Whitefield,ITPL Main Road,15142,55.78226357,1.245573364,58.18371917,74.39300982,1,80.284,20.44285568,63.10603676,91.23596284,115,Clear,No,32.74,133.08,13.76,28.63,3.2,1.49,53.94,122.3148993,17.2,4,72.23333333,122.3148993
29-12-2023,Koramangala,Sony World Junction,15409,54.27843515,1.272441786,52.92825843,77.65478028,2,80.818,28.72708129,71.09332175,60.45043364,113,Clear,No,58.29,104.59,16.94,29.66,8.84,1.4,97.11068966,103.385302,21.175,11.05,67.33333333,103.385302
29-12-2023,Koramangala,Sarjapur Road,43925,20.91545916,1.5,100,100,1,137.85,76.35841104,65.01329913,73.29717239,94,Clear,No,53.28,114.32,26.3,30.81,8.55,1.45,88.64551724,109.8502013,32.875,10.6875,70.05555556,109.8502013
31-12-2023,Whitefield,Marathahalli Bridge,28848,35.92631004,1.5,97.65289745,100,2,107.696,24.38938563,63.65145155,68.91706157,107,Clear,No,46.4,110.41,16.16,22.9,5.19,1.33,77.02068966,107.2522819,20.2,6.4875,63.52222222,107.2522819
31-12-2023,Whitefield,ITPL Main Road,23576,60.88519658,1.31694663,80.78082395,100,1,97.152,26.85769979,76.98895053,68.95201487,94,Clear,No,42.47,86.21,19.08,23.53,5.14,1.39,70.38034483,86.21,23.85,6.425,66.78888889,86.21
31-12-2023,Koramangala,Sony World Junction,16132,35.21838678,1.152700211,47.65553311,79.53397306,1,82.264,58.69375469,65.4256555,98.99535845,98,Clear,No,44.13,74.49,20.44,22.35,4.87,1.38,73.18517241,74.49,25.55,6.0875,66.24444444,74.49
31-12-2023,Koramangala,Sarjapur Road,44701,33.23734624,1.5,100,100,2,139.402,40.41787063,76.89556507,51.77792484,120,Clear,No,34.5,99.81,24.19,22.1,4.76,1.31,56.9137931,99.81,30.2375,5.95,62.43333333,99.81
31-12-2023,M.G. Road,Trinity Circle,41703,25.58936591,1.5,100,100,3,133.406,62.8513187,63.24338252,55.2269348,89,Clear,No,29.8,77.6,19.56,21.53,5.8,1.41,49.66666667,77.6,24.45,7.25,67.87777778,77.6
31-12-2023,M.G. Road,Anil Kumble Circle,39454,41.91492501,1.5,100,100,3,128.908,30.88215398,79.23197558,83.0992038,100,Clear,No,39.97,98.63,14.03,20.73,4.59,1.36,66.1562069,98.63,17.5375,5.7375,65.15555556,98.63
31-12-2023,Jayanagar,Jayanagar 4th Block,26134,20,1.5,77.25546722,100,1,102.268,23.47071659,62.89315293,53.94595681,101,Clear,No,31.05,72.11,16.65,20.39,3.18,1.38,51.08448276,72.11,20.8125,3.975,66.24444444,72.11
31-12-2023,Jayanagar,South End Circle,17394,31.82077539,1.116035653,64.63902446,83.73842382,1,84.788,28.75494369,89.59784815,54.44414604,116,Clear,No,39.51,100.61,17.12,19.94,3.37,1.27,65.37896552,500,21.4,4.2125,60.25555556,500
31-12-2023,Yeshwanthpur,Yeshwanthpur Circle,28346,42.44398598,1.5,90.78601579,100,2,106.692,20.45403552,73.09463824,65.07515059,107,Clear,No,28.81,59.75,16.16,19.66,6.94,1.39,48.01666667,59.75,20.2,8.675,66.78888889,66.78888889
01-01-2024,Indiranagar,CMH Road,11091,33.0158681,1.24777149,44.32279758,60.0967903,0,72.182,69.75646432,63.80291208,78.18055518,194,Clear,No,40.26,42.47,21.22,18.97,7.05,1.42,66.6462069,42.47,26.525,8.8125,68.42222222,68.42222222
01-01-2024,Koramangala,Sony World Junction,41919,35.30358648,1.5,100,100,2,133.838,29.1520042,92.98129045,65.2866133,111,Clear,No,23.93,93.81,15.91,19.65,7.74,1.45,39.88333333,93.81,19.8875,9.675,70.05555556,93.81
02-01-2024,Whitefield,Marathahalli Bridge,19548,50.72682562,1.174332423,72.49090485,98.58394751,2,89.096,12.83419647,63.00114172,98.18594505,101,Clear,No,27.89,77.67,17.14,19.46,6.14,1.35,46.48333333,77.67,21.425,7.675,64.61111111,77.67
